id,group,sourcePath,sourceSha256,reviewMethod,evidenceSheet,evidenceCell,decision,reason
kenney-food-mug,cc0-original,assets/kenney-food/mug.glb,a3b0689ffab44fa48c683d6fa4ca059f2d08cb3c8b264dc433c50b974e446cd8,contact-sheet-preview,baseline/review-sheet-06.jpg,20,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-mushroom-half,cc0-original,assets/kenney-food/mushroom-half.glb,43dbc92770f4ab4a5f005d70f43388367e560897bf88756839b940c51d51dcd9,contact-sheet-preview,baseline/review-sheet-06.jpg,21,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-mushroom,cc0-original,assets/kenney-food/mushroom.glb,12abc096fa7cf88ed3eeda7015291dab97be5b74c980cfb8dc7b9e2971b9bef8,contact-sheet-preview,baseline/review-sheet-06.jpg,22,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-mussel-open,cc0-original,assets/kenney-food/mussel-open.glb,b6e49ef77cd9bab5bc556e79e4fbd42361a0d3e581d305b1467b7c676c830a27,contact-sheet-preview,baseline/review-sheet-06.jpg,23,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-mussel,cc0-original,assets/kenney-food/mussel.glb,a00042f56ba47235e6e2fa5d8a76cdc602b097636dfd7fa0a3231685e3eb9d71,contact-sheet-preview,baseline/review-sheet-06.jpg,24,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-onion-half,cc0-original,assets/kenney-food/onion-half.glb,6988ef1a9ebba1ab02f1379a62597be049026fa2bd3bd20551d97c94d262e50d,contact-sheet-preview,baseline/review-sheet-06.jpg,25,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-onion,cc0-original,assets/kenney-food/onion.glb,fc1a35c296a594f210290d7362f50c2d88952fbc69c899df11b706e41cb75863,contact-sheet-preview,baseline/review-sheet-06.jpg,26,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-orange,cc0-original,assets/kenney-food/orange.glb,7341ba9d203e71df6286bbf75f6e9a20b48a62f9280d4b81f43e9f2ec652ba8d,contact-sheet-preview,baseline/review-sheet-06.jpg,27,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-pan-stew,cc0-original,assets/kenney-food/pan-stew.glb,dd01d9e19010e1d5a88854b104eaed4402011c91e3f21d80ef799cc1441c0598,contact-sheet-preview,baseline/review-sheet-06.jpg,28,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-pan,cc0-original,assets/kenney-food/pan.glb,9bf1c23f2cf489ed2ed79cfbe7cadb51f25e28b94a8f99afef8033ba6b6d9e7e,contact-sheet-preview,baseline/review-sheet-06.jpg,29,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-pancakes,cc0-original,assets/kenney-food/pancakes.glb,a50d3fb07dc55a5ee68178f93c675caabd6ac6178b76f718698ddfda37b40a32,contact-sheet-preview,baseline/review-sheet-06.jpg,30,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-paprika-slice,cc0-original,assets/kenney-food/paprika-slice.glb,71d1af6bd577d614fc99b681638294a8ae7ebc1decc5bac684415926ff074eed,contact-sheet-preview,baseline/review-sheet-06.jpg,31,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-paprika,cc0-original,assets/kenney-food/paprika.glb,b612e28f333f49e8d4516634e0634d4fd50826794f9d3e0dfbb0a88abda201bd,contact-sheet-preview,baseline/review-sheet-06.jpg,32,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-peanut-butter,cc0-original,assets/kenney-food/peanut-butter.glb,0cc911a62f9a144b3312a23c762300e44d1df21c3e5736e8290ceddc202bfc1a,contact-sheet-preview,baseline/review-sheet-06.jpg,33,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-pear-half,cc0-original,assets/kenney-food/pear-half.glb,55a241e862cecdfaf53ab92bd16ad572ae1ed412d94dfb34f43cf09549924995,contact-sheet-preview,baseline/review-sheet-06.jpg,34,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-pear,cc0-original,assets/kenney-food/pear.glb,25d1d30c41516622638aad37f6bdfde33468df5c63e3569eb2b7069279e5f404,contact-sheet-preview,baseline/review-sheet-06.jpg,35,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-pepper-mill,cc0-original,assets/kenney-food/pepper-mill.glb,a4e274a3eb8a54117cbeb3f38f0e974b264cff7afe28eac74d056af304005ab8,contact-sheet-preview,baseline/review-sheet-06.jpg,36,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-pepper,cc0-original,assets/kenney-food/pepper.glb,fb4adeea26590d37b5519e5aba22033909eab2f1d09fd576cb923402ce8089e4,contact-sheet-preview,baseline/review-sheet-06.jpg,37,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-pie,cc0-original,assets/kenney-food/pie.glb,99b030aaeea5b0166b31e5234592840c38296ab351a4dd09055db883f3052cbe,contact-sheet-preview,baseline/review-sheet-06.jpg,38,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-pineapple,cc0-original,assets/kenney-food/pineapple.glb,56d6055cfdf9e91d2820738c4bfd4c0314b7054e75eff181cd3337d00a1b0c27,contact-sheet-preview,baseline/review-sheet-06.jpg,39,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-pizza-box,cc0-original,assets/kenney-food/pizza-box.glb,a1b8b4f296266bd6d55dbc8783d114beebaf636b55bfeba4596734b02e2f03df,contact-sheet-preview,baseline/review-sheet-06.jpg,40,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-pizza-cutter,cc0-original,assets/kenney-food/pizza-cutter.glb,e2e57a9a9f521265fb4b7f6bd563e0636268df0ac10825fe96bb220be88c5c2b,contact-sheet-preview,baseline/review-sheet-06.jpg,41,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-pizza,cc0-original,assets/kenney-food/pizza.glb,da52ade831ffcabc9bc8d8761a61793514513d16b2a499afa47f2df27388755a,contact-sheet-preview,baseline/review-sheet-06.jpg,42,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-plate-broken,cc0-original,assets/kenney-food/plate-broken.glb,f8c91391142cd8366e4278fff6234732b7e67f7d9f98d43843abd51a38adb2d1,contact-sheet-preview,baseline/review-sheet-06.jpg,43,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-plate-deep,cc0-original,assets/kenney-food/plate-deep.glb,58abf929e3c4856733fd7beca0285db3a2d940de274cbffc0d563da7d3c3a1cc,contact-sheet-preview,baseline/review-sheet-06.jpg,44,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-plate-dinner,cc0-original,assets/kenney-food/plate-dinner.glb,a0772b55573eca6316273e7dda085231719a61d5299ec91aabcafb159c65ac4f,contact-sheet-preview,baseline/review-sheet-06.jpg,45,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-plate-rectangle,cc0-original,assets/kenney-food/plate-rectangle.glb,d7c8b76ae55bae0b08b86a65e7a0179c8536b333c3b4c059642fe554039d47e2,contact-sheet-preview,baseline/review-sheet-06.jpg,46,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-plate-sauerkraut,cc0-original,assets/kenney-food/plate-sauerkraut.glb,7a319af7f684a3322d359d04aa3c8a11811a98f64f333dd1f6d1d2c4516fb097,contact-sheet-preview,baseline/review-sheet-06.jpg,47,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-plate,cc0-original,assets/kenney-food/plate.glb,776420d147b5dfc38251fae40600350d254870d2e0ba6c1bc863d2e28a70c1dc,contact-sheet-preview,baseline/review-sheet-06.jpg,48,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-popsicle-chocolate,cc0-original,assets/kenney-food/popsicle-chocolate.glb,75b2e8486c2753d4b110fa74b1ffde4c3e75009a20828f21f6e752247d78bdf8,contact-sheet-preview,baseline/review-sheet-07.jpg,1,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-popsicle-stick,cc0-original,assets/kenney-food/popsicle-stick.glb,5c80cc3bd0a98f7f6414b8ee0fcc3a45a7911dcc589d86c5e8fd4ae331963482,contact-sheet-preview,baseline/review-sheet-07.jpg,2,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-popsicle,cc0-original,assets/kenney-food/popsicle.glb,9b166b19517dbee120b5ddd0c9a02a7367d9f99e8d80d83ff27fb287d761b2fa,contact-sheet-preview,baseline/review-sheet-07.jpg,3,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-pot-lid,cc0-original,assets/kenney-food/pot-lid.glb,2b7c3de1ad3774b9e2fef364acb8c933e1b77779de825b951ee91ac8c20c5eee,contact-sheet-preview,baseline/review-sheet-07.jpg,4,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-pot-stew-lid,cc0-original,assets/kenney-food/pot-stew-lid.glb,b951ff2c62a677f8a1c5e63f02af9595413e2ecf5d419a09a94ad6af314b5956,contact-sheet-preview,baseline/review-sheet-07.jpg,5,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-pot-stew,cc0-original,assets/kenney-food/pot-stew.glb,91e05b3a0a679808166c440adbbd3845ea5180b5f4ca754beb35610e0c3c7d17,contact-sheet-preview,baseline/review-sheet-07.jpg,6,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-pot,cc0-original,assets/kenney-food/pot.glb,f8886e25bce9406dcc2d1144fde9453fca5c324e105f4d2d5533383ca17c1065,contact-sheet-preview,baseline/review-sheet-07.jpg,7,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-pudding,cc0-original,assets/kenney-food/pudding.glb,8e6fe22252ab940d92ad9930d4f4c050f95707c788e8fe5fdc87bf329fc329d6,contact-sheet-preview,baseline/review-sheet-07.jpg,8,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-pumpkin-basic,cc0-original,assets/kenney-food/pumpkin-basic.glb,ee72dbfd1c3f5ae41dae199e396ab2cc949583567cbaccf2466d2a452fbcb735,contact-sheet-preview,baseline/review-sheet-07.jpg,9,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-pumpkin,cc0-original,assets/kenney-food/pumpkin.glb,e26a6b0b918fcf0790ed7ae7701a333f5ed1ca704f6a552403a51ee6c0053100,contact-sheet-preview,baseline/review-sheet-07.jpg,10,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-radish,cc0-original,assets/kenney-food/radish.glb,52d2c212382fb7aa42c64a87d7998ce716f87cf2d81d0cdf0e65ade64bbce607,contact-sheet-preview,baseline/review-sheet-07.jpg,11,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-rice-ball,cc0-original,assets/kenney-food/rice-ball.glb,e91ec557600669360dc2979ba6bc7c512e776434711450eed19c5e5deb93d709,contact-sheet-preview,baseline/review-sheet-07.jpg,12,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-rolling-pin,cc0-original,assets/kenney-food/rolling-pin.glb,c4aeb8a4e8a01db8a451fc4b61782f4db43cc9ecec67f209a60b4d675e7d83c9,contact-sheet-preview,baseline/review-sheet-07.jpg,13,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-salad,cc0-original,assets/kenney-food/salad.glb,8cb3bf6274935bcb2e4ec4484c103fd07d6d35c9508d6d1040371da3a5c07251,contact-sheet-preview,baseline/review-sheet-07.jpg,14,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-sandwich,cc0-original,assets/kenney-food/sandwich.glb,02a7eb9ce15d8a086a8c78b15a984b869ce896f41373be737d57fa8f4180aa5c,contact-sheet-preview,baseline/review-sheet-07.jpg,15,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-sausage-half,cc0-original,assets/kenney-food/sausage-half.glb,470b9c2ec21a4c55a2c07667e68b76cc03e6fd1d3294cc67ffed4a47ce6b7e77,contact-sheet-preview,baseline/review-sheet-07.jpg,16,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-sausage,cc0-original,assets/kenney-food/sausage.glb,2116c697524f10316f53034d540b40a884e2776b1986e13e003f53ca3bb1b6fd,contact-sheet-preview,baseline/review-sheet-07.jpg,17,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-shaker-pepper,cc0-original,assets/kenney-food/shaker-pepper.glb,1ceef66354c4d82f835ee60d374530821a67c7007b33fab05b6e8af8b6e6c400,contact-sheet-preview,baseline/review-sheet-07.jpg,18,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-shaker-salt,cc0-original,assets/kenney-food/shaker-salt.glb,33da349f22262edcd2d5617ec3f81fa03224a6753dbe7b8707a8ec4eb294ea4a,contact-sheet-preview,baseline/review-sheet-07.jpg,19,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-skewer-vegetables,cc0-original,assets/kenney-food/skewer-vegetables.glb,87cc27347cce954d1e910d8f161b31e2f792aaa7a70b38265bf91ac270f7cc23,contact-sheet-preview,baseline/review-sheet-07.jpg,20,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-skewer,cc0-original,assets/kenney-food/skewer.glb,4dee9c12ed22b2129eece61828a576ac3cd554fc8bbbc8daf3cc6d80b32a01bb,contact-sheet-preview,baseline/review-sheet-07.jpg,21,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-soda-bottle,cc0-original,assets/kenney-food/soda-bottle.glb,16931c34ea3e2a032ffa0672ceb8c2d8460c122c8d3457023542201f28b5ed0f,contact-sheet-preview,baseline/review-sheet-07.jpg,22,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-soda-can-crushed,cc0-original,assets/kenney-food/soda-can-crushed.glb,05febb49bff2f628871eabb2853268153567770650446bf1a336f5e6b93dbd8a,contact-sheet-preview,baseline/review-sheet-07.jpg,23,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-soda-can,cc0-original,assets/kenney-food/soda-can.glb,c88d2625e8c83936599be4ead14ca970a3e76821275aca712467f0dbb1b9bb81,contact-sheet-preview,baseline/review-sheet-07.jpg,24,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-soda-glass,cc0-original,assets/kenney-food/soda-glass.glb,883783e564aa5314a5c26209290f7ac2bb3c828802a9638f009765e48fda5307,contact-sheet-preview,baseline/review-sheet-07.jpg,25,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-soda,cc0-original,assets/kenney-food/soda.glb,7af01d4505406993b59a2cd681ca7cfb95d5489a35b874f4abe0a84e3c062d69,contact-sheet-preview,baseline/review-sheet-07.jpg,26,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-soy,cc0-original,assets/kenney-food/soy.glb,eadf27666bf4dae2c8ec3c3cc4e8793c8f594c5a40cdf5115548dce1278e379a,contact-sheet-preview,baseline/review-sheet-07.jpg,27,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-steamer,cc0-original,assets/kenney-food/steamer.glb,b6424ba42c8e71db41ee2aff872055e200a38827ab5959a8f6767c3a4c549213,contact-sheet-preview,baseline/review-sheet-07.jpg,28,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-strawberry,cc0-original,assets/kenney-food/strawberry.glb,3604a62b73485ea8bfdf5531c36c76dcf8a2dd084581d60a6d49df35734ae2e2,contact-sheet-preview,baseline/review-sheet-07.jpg,29,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-styrofoam-dinner,cc0-original,assets/kenney-food/styrofoam-dinner.glb,813aaaccfedd5cfd5b3483e16113ead037c6ecbd1cb2e94eb4db04cf69656a1b,contact-sheet-preview,baseline/review-sheet-07.jpg,30,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-styrofoam,cc0-original,assets/kenney-food/styrofoam.glb,0318955edb8945c3075171c437ed5b903909c1fd2a7964fe73b9857f5259680a,contact-sheet-preview,baseline/review-sheet-07.jpg,31,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-sub,cc0-original,assets/kenney-food/sub.glb,ecc7afbe2d8fc357f845cb4800a644ce7112f58afa368f2b1b845809f8b44fd9,contact-sheet-preview,baseline/review-sheet-07.jpg,32,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-sundae,cc0-original,assets/kenney-food/sundae.glb,dbec404b09d7923c1375c4560bc2d3461e8b76a3e9a1837261a18550de165c55,contact-sheet-preview,baseline/review-sheet-07.jpg,33,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-sushi-egg,cc0-original,assets/kenney-food/sushi-egg.glb,b606d93c4bb8e88e51636e87679d1a33f3556ac7899b0900ef05113958d16b1c,contact-sheet-preview,baseline/review-sheet-07.jpg,34,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-sushi-salmon,cc0-original,assets/kenney-food/sushi-salmon.glb,a9049b599505380ec080045e81dfc187e626879b844a1f20baec43b6a32123e6,contact-sheet-preview,baseline/review-sheet-07.jpg,35,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-taco,cc0-original,assets/kenney-food/taco.glb,441f71ebea19a41e7ba682eccdcc44f538a7f02490a8336eb5122a8e9f5684b6,contact-sheet-preview,baseline/review-sheet-07.jpg,36,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-tajine-lid,cc0-original,assets/kenney-food/tajine-lid.glb,7b2df5875ddc660d2755d81974c8e0cd8726598285d4d4188807622a07f41657,contact-sheet-preview,baseline/review-sheet-07.jpg,37,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-tajine,cc0-original,assets/kenney-food/tajine.glb,6ef31d142cf16985beead3c241ae892fae4d49c497ff71e4e873b76a405db9a3,contact-sheet-preview,baseline/review-sheet-07.jpg,38,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-tomato-slice,cc0-original,assets/kenney-food/tomato-slice.glb,a0e6e390e5fec1a77efdf312a83187ff3e69c9750023b3b929b5f1fa0b44947d,contact-sheet-preview,baseline/review-sheet-07.jpg,39,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-tomato,cc0-original,assets/kenney-food/tomato.glb,f7b641aa52195eaac3a8b65a5d82519f823efe89a9a0b05c5163ef78f5e556a8,contact-sheet-preview,baseline/review-sheet-07.jpg,40,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-turkey,cc0-original,assets/kenney-food/turkey.glb,45840bdbcb0d2c81db6dff599e9bcb1298f3a32880f992fc2021bcd9f0c92ecf,contact-sheet-preview,baseline/review-sheet-07.jpg,41,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-utensil-fork,cc0-original,assets/kenney-food/utensil-fork.glb,1a67e7ca287339ea268dbd1d176610f9a9b16871e81f5112016e0290bea09202,contact-sheet-preview,baseline/review-sheet-07.jpg,42,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-utensil-knife,cc0-original,assets/kenney-food/utensil-knife.glb,d33ffe9cfeacd595909b828957d3b14567cd46c70b26b6181e6679018f5725fb,contact-sheet-preview,baseline/review-sheet-07.jpg,43,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-utensil-spoon,cc0-original,assets/kenney-food/utensil-spoon.glb,969f900ced124817ec42a321235261780950adf3c6a3b80760007e49430d9e30,contact-sheet-preview,baseline/review-sheet-07.jpg,44,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-waffle,cc0-original,assets/kenney-food/waffle.glb,beda9b47bbca41ce036b26c6532429b08a8ae62fcde8210a1fc827038c596abf,contact-sheet-preview,baseline/review-sheet-07.jpg,45,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-watermelon,cc0-original,assets/kenney-food/watermelon.glb,594f18734cc845f48654c5def014d45405e74058a1ba02f173ff8c37fbd5b247,contact-sheet-preview,baseline/review-sheet-07.jpg,46,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-whipped-cream,cc0-original,assets/kenney-food/whipped-cream.glb,7984e631adb07257d4eac8dc4098347fe87107814dba9ba1b1ec12a04702f44d,contact-sheet-preview,baseline/review-sheet-07.jpg,47,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-whisk,cc0-original,assets/kenney-food/whisk.glb,3c080d63d0c8513d5462cca6910666294fae3fac45e0e292413e1ae0cc3e20cd,contact-sheet-preview,baseline/review-sheet-07.jpg,48,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-whole-ham,cc0-original,assets/kenney-food/whole-ham.glb,719f6fb00a0e8a3c9dc8a00d5a4a1f0fba5a1cbe51d906049976550a5caf6f73,contact-sheet-preview,baseline/review-sheet-08.jpg,1,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-wholer-ham,cc0-original,assets/kenney-food/wholer-ham.glb,9dd898b7cbeffabea5846dac68d23d471fd85336d2cac3f54e323e8fd750dec3,contact-sheet-preview,baseline/review-sheet-08.jpg,2,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-wine-red,cc0-original,assets/kenney-food/wine-red.glb,a9188c37140879275d6f92beca7aefb96f1a1fde806e20e82913689eb40303c3,contact-sheet-preview,baseline/review-sheet-08.jpg,3,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-food-wine-white,cc0-original,assets/kenney-food/wine-white.glb,0a342fa0cf533a8752c90155b5a3842ac12afee60ab84bd6474cf3e34d7d7d93,contact-sheet-preview,baseline/review-sheet-08.jpg,4,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-particles-flame-05-rotated,cc0-original,assets/kenney-particles/flame-05-rotated.webp,3982b8b28f415a10aa666a7302d491209c13c0f4f016c08cb92ae8752c3a779e,contact-sheet-preview,baseline/review-sheet-08.jpg,5,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-particles-flame-06-rotated,cc0-original,assets/kenney-particles/flame-06-rotated.webp,f65a2ba0466329b3f3d2c7c47df6d9ae838ab37e2d0d29a8420f30ee95b6da10,contact-sheet-preview,baseline/review-sheet-08.jpg,6,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-particles-muzzle-01-rotated,cc0-original,assets/kenney-particles/muzzle-01-rotated.webp,98d695ef898b9cb97718a05c39bf159f84ccea0980d2b7f0b08e6f100899af12,contact-sheet-preview,baseline/review-sheet-08.jpg,7,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-particles-muzzle-02-rotated,cc0-original,assets/kenney-particles/muzzle-02-rotated.webp,ba289b96e8b75cc82889c61e4e4386a8d46b21261f2c1e3b68dc3992c69ead10,contact-sheet-preview,baseline/review-sheet-08.jpg,8,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-particles-muzzle-03-rotated,cc0-original,assets/kenney-particles/muzzle-03-rotated.webp,a1f0d01fdcb1269acf15f96916f1f3d6e790cb008ca5665315269370ef5f6f5c,contact-sheet-preview,baseline/review-sheet-08.jpg,9,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-particles-muzzle-04-rotated,cc0-original,assets/kenney-particles/muzzle-04-rotated.webp,b616ff7af0a71126b4dec94db4f1244fbdc83d8f4bc58a09069dd2a8326df6fb,contact-sheet-preview,baseline/review-sheet-08.jpg,10,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-particles-muzzle-05-rotated,cc0-original,assets/kenney-particles/muzzle-05-rotated.webp,6abd98b640af9c40bfc518a905a97dd0b516ec5956b3d0980ff9142f855fac9b,contact-sheet-preview,baseline/review-sheet-08.jpg,11,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-particles-spark-05-rotated,cc0-original,assets/kenney-particles/spark-05-rotated.webp,6bef90625a68218ce301ce0f7027d6ffe182f2716e6deed8300bdbdb78883cb4,contact-sheet-preview,baseline/review-sheet-08.jpg,12,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-particles-spark-06-rotated,cc0-original,assets/kenney-particles/spark-06-rotated.webp,eb55a4c8fd1452a9d9c7a351c5d340b680fe2a6680deda832229e0d35f689bb6,contact-sheet-preview,baseline/review-sheet-08.jpg,13,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-particles-trace-01-rotated,cc0-original,assets/kenney-particles/trace-01-rotated.webp,aaa52737b527f3d1ecbf33169bce0ad29b66cca0c2fbd4560fd6724a9c27e40d,contact-sheet-preview,baseline/review-sheet-08.jpg,14,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-particles-trace-02-rotated,cc0-original,assets/kenney-particles/trace-02-rotated.webp,70d01caa20c093e1f5bba21ea1ede0b249b383d4f74f41bb1af5cfb692ec59eb,contact-sheet-preview,baseline/review-sheet-08.jpg,15,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-particles-trace-03-rotated,cc0-original,assets/kenney-particles/trace-03-rotated.webp,a536a8e908fdbef2b419f010fb6a8cd8107a633d31a8fa553b645da78f7b74ad,contact-sheet-preview,baseline/review-sheet-08.jpg,16,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-particles-trace-04-rotated,cc0-original,assets/kenney-particles/trace-04-rotated.webp,fb2daff8965ce8aeabaa74c25eb68530d07ab0ffc3666afb17f2616e99a47b37,contact-sheet-preview,baseline/review-sheet-08.jpg,17,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-particles-trace-05-rotated,cc0-original,assets/kenney-particles/trace-05-rotated.webp,4a0ffcc048076620f4c73f57c6fc338f378e28489933eea5e8b57233e5b3f1fc,contact-sheet-preview,baseline/review-sheet-08.jpg,18,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-particles-trace-06-rotated,cc0-original,assets/kenney-particles/trace-06-rotated.webp,183466391b228609efcf4f265817c0eb0128b95898b4f6c1437fdc50283af245,contact-sheet-preview,baseline/review-sheet-08.jpg,19,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
kenney-particles-trace-07-rotated,cc0-original,assets/kenney-particles/trace-07-rotated.webp,f18f710315cf00fb1c140ae0128e56a6cb411b8f6cd643dd28c05cf444645912,contact-sheet-preview,baseline/review-sheet-08.jpg,20,keep-preview-reviewed,No selection-blocking visual defect identified at the inspected preview scale.
